type;source_sentence;target_sentence;generated_text;score
0;Dewon został nazwany od hrabstwa Devon w południowo-zachodniej Anglii, skąd pochodzą pierwsze zbadane skały tego systemu.;Dewon został nazwany od hrabstwa Devon w południowo-zachodniej Anglii, skąd pochodzą pierwsze zbadane skały tego systemu.;Dewon został nazwany od hrabstwa Devon w południowo-zachodniej Anglii, skąd pochodzą pierwsze zbadane skały tego systemu.;1
0;W styczniu 2019 wznowiono nadawanie audycji przygotowywanych przez sekcję rumuńską Radia Wolna Europa (Radio Europa Libera).;W styczniu 2019 wznowiono nadawanie audycji przygotowywanych przez sekcję rumuńską Radia Wolna Europa (Radio Europa Libera).;W styczniu 2019 wznowiono nadawanie audycji przygotowywanych przez sekcję rumuńską Radia Wolna Europa (Radio Europa Libera).;1
1;Kilkunastu opolskich policjantów szukało w piątek wieczorem 4-letniej dziewczynki, która wyszła z domu przy ul. Fiołkowej w Grudzicach.;Kilkunaście opolskich osób policjanckich szukało w piątek wieczorem 4-letniej dziewczynki, która wyszła z domu przy ul. Fiołkowej w Grudzicach.;Kilkunastu opolskich osób policjanckich szukało w piątek wieczorem 4-letniej dziewczynki, która wyszła z domu przy ul. Fiołkowej w Grudzicach.;1
1;"Stan cywilny: wdowiec, jedno dziecko (farmaceuta w najstarszej aptece w Nowym Sączu, w rynku ""Pod Orłem"").";"Stan cywilny: wdowiec, jedno dziecko (osoba farmaceucka w najstarszej aptece w Nowym Sączu, w rynku ""Pod Orłem"").";"Stan cywilny: wdowiec, jedno dziecko (osoba farmaceucka w najstarszej aptece w Nowym Sączu, w rynku ""Pod Orłem"").";1
1;Jeszcze jedna wychowawczyni była w czasie jakichś tam zaocznych studiów biologii.;Jeszcze jedna osoba wychowawcza była w czasie jakichś tam zaocznych studiów biologii.;Jeszcze jedna osoba wychowawcza była w czasie jakichś tam zaocznych studiów biologii.;1
1;"Wąsaty, czyli redaktor naczelny Jan Matysiak, rządził ""Bazarem"" żelazną ręką.";"Wąsaty, czyli osoba redaktorska naczelna Jan Matysiak, rządziła ""Bazarem"" żelazną ręką.";"Wąsaty, czyli osoba redaktorska naczelna Jan Matysiak, rządziła ""Bazarem"" żelazną ręką.";1
0;— Felek! — zawołała matka słabym głosem z łóżka.;— Felek! — zawołała matka słabym głosem z łóżka.;— Felek! — zawołała matka słabym głosem z łóżka.;1
0;Bardzo wąskie, wygięte w tył skrzydła jerzyków i niektórych sokołów stawiają mały opór powietrza i są przystosowane do wielkich szybkości lotu.;Bardzo wąskie, wygięte w tył skrzydła jerzyków i niektórych sokołów stawiają mały opór powietrza i są przystosowane do wielkich szybkości lotu.;Bardzo wąskie, wygięte w tył skrzydła jerzyków i niektórych sokołów stawiają mały opór powietrza i są przystosowane do wielkich szybkości lotu.;1
1;Wciąż nie wiadomo jednak, jakie propozycje pracy ma dla niego minister ochrony środowiska.;Wciąż nie wiadomo jednak, jakie propozycje pracy ma dla niego osoba ministerska ochrony środowiska.;Wciąż nie wiadomo jednak, jakie propozycje pracy ma dla niego osoba ministerska ochrony środowiska.;1
1;Monopoliści nakręcą inflację.;Osoby monopolistyczne nakręcą inflację.;Monopoliści nakręcą inflację.;0
1;- Tylko socjaliści mogli to wymyślić - mówił Scruton.;- Tylko osoby socjalistyczne mogły to wymyślić - mówił Scruton.;- Tylko osoby socjalistyczne mogły to wymyślić - mówił Scruton.;1
1;"Dawna studentka Szkoły Filmowej w Pradze, Agnieszka Holland, dla Polskiego Radia: ""Nie wiem, kto wpadł na ten pomysł, jak to się zrodziło.";"Dawna osoba studencka Szkoły Filmowej w Pradze, Agnieszka Holland, dla Polskiego Radia: ""Nie wiem, kto wpadł na ten pomysł, jak to się zrodziło.";"Dawna osoba studencka Szkoły Filmowej w Pradze, Agnieszka Holland, dla Polskiego Radia: ""Nie wiem, kto wpadł na ten pomysł, jak to się zrodziło.";1
1;Moja pani doktor twierdzi, że lekarze sami nie bardzo wiedzą, co to, ale panuje na sporym obszarze na południe od Warszawy.;Moja osoba doktorska twierdzi, że osoby lekarskie same nie bardzo wiedzą, co to, ale panuje na sporym obszarze na południe od Warszawy.;Moja osoba doktorska twierdzi, że osoby lekarskie same nie bardzo wiedzą, co to, ale panuje na sporym obszarze na południe od Warszawy.;1
1;W opinii Andrzejewskiego dzięki wprowadzonym zmianom to sędzia będzie określać, co jest, a co nie jest pornografią.;W opinii Andrzejewskiego dzięki wprowadzonym zmianom to osoba sędziowska będzie określać, co jest, a co nie jest pornografią.;W opinii Andrzejewskiego dzięki wprowadzonym zmianom to osoba sędziowska będzie określać, co jest, a co nie jest pornografią.;1
0;Szkapę czyściliśmy co dzień.;Szkapę czyściliśmy co dzień.;Szkapę czyściliśmy co dzień.;1
1;Za największego znawcę ich zachowań uchodzi holenderski prymatolog.;Za największego znawcę ich zachowań uchodzi holenderska osoba prymatologiczna.;Za największą osobę znawczą ich zachowań uchodzi holenderska osoba prymatologiczna.;1
0;Bardzo słabo przewodzi ciepło.;Bardzo słabo przewodzi ciepło.;Bardzo słabo przewodzi ciepło.;1
0;Zdawało się, że pod tym wzrokiem mur wyszeptałby tajemnicę, gdyby ją posiadał.;Zdawało się, że pod tym wzrokiem mur wyszeptałby tajemnicę, gdyby ją posiadał.;Zdawało się, że pod tym wzrokiem mur wyszeptałby tajemnicę, gdyby ją posiadał.;1
1;- Nie ma tłumaczki.;- Nie ma osoby tłumaczącej.;- Nie ma tłumaczki.;0
0;Do 1985 obowiązywał poprzedni system numeracji, według którego oznaczenie E56 dotyczyło trasy: Ponte Garigliano — Caserta — Foggia.;Do 1985 obowiązywał poprzedni system numeracji, według którego oznaczenie E56 dotyczyło trasy: Ponte Garigliano — Caserta — Foggia.;Do 1985 obowiązywał poprzedni system numeracji, według którego oznaczenie E56 dotyczyło trasy: Ponte Garigliano — Caserta — Foggia.;1
0;Co nam po łóżku?;Co nam po łóżku?;Co nam po łóżku?;1
0;W 2018 dochody województwa wyniosły 1.040.835.988 zł (w tym 435 mln zł dotacji z budżetu państwa, 365,6 mln zł z podatku CIT i 100 mln zł z PIT), a wydatki 1.045.300.683 zł (z czego 578,8 mln zł pochłonęła organizacja transportu na obszarze województwa, 131,8 mln zł ochrona zdrowia i polityka społeczna, 112.6 mln zł kultura i ochrona dziedzictwa narodowego i 39,6 mln zł edukacja).;W 2018 dochody województwa wyniosły 1.040.835.988 zł (w tym 435 mln zł dotacji z budżetu państwa, 365,6 mln zł z podatku CIT i 100 mln zł z PIT), a wydatki 1.045.300.683 zł (z czego 578,8 mln zł pochłonęła organizacja transportu na obszarze województwa, 131,8 mln zł ochrona zdrowia i polityka społeczna, 112.6 mln zł kultura i ochrona dziedzictwa narodowego i 39,6 mln zł edukacja).;W 2018 dochody województwa wyniosły 1.040.835.988 zł (w tym 435 mln zł dotacji z budżetu państwa, 365,6 mln zł z podatku CIT i 100 mln zł z PIT), a wydatki 1.045.300.683 zł (z czego 578,8 mln zł pochłonęła organizacja transportu na obszarze województwa, 131,8 mln zł ochrona zdrowia i polityka społeczna, 112.6 mln zł kultura i ochrona dziedzictwa narodowego i 39,6 mln zł edukacja).;1
1;Kaczor świadomie, aby zapewnić kumplowi posadę, olał urzędującego premiera, złamał ustawę – powinien odpowiedzieć za to przed Trybunałem Stanu.;Kaczor świadomie, aby zapewnić kumplowi posadę, olał urzędującą osobę premierską, złamał ustawę – powinien odpowiedzieć za to przed Trybunałem Stanu.;Kaczor świadomie, aby zapewnić kumplowi posadę, olał urzędującej osoby premierskiej, złamał ustawę – powinien odpowiedzieć za to przed Trybunałem Stanu.;1
1;Dla firm internetowych sieć to przede wszystkim nowy, wielki rynek handlowy, dzięki któremu towar może bez problemu trafić pod drzwi klienta.;Dla firm internetowych sieć to przede wszystkim nowy, wielki rynek handlowy, dzięki któremu towar może bez problemu trafić pod drzwi osoby klienckiej.;Dla firm internetowych sieć to przede wszystkim nowy, wielki rynek handlowy, dzięki któremu towar może bez problemu trafić pod drzwi osoby klienta.;1
0;Zaimponował nam.;Zaimponował nam.;Zaimponował nam.;1
1;Bo jak Stary Jadźkę zabije, to nie kto inny, a Komendant będzie miał kłopoty.;Bo jak Stary Jadźkę zabije, to nie kto inny, a Osoba Komendancka będzie miał kłopoty.;Bo jak Stary Jadźkę zabije, to nie kto inny, a osoba komendancka będzie miała kłopoty.;1
0;Badania „wielkich, skamieniałych jaszczurów” szybko stały się obiektem wielkiego zainteresowania.;Badania „wielkich, skamieniałych jaszczurów” szybko stały się obiektem wielkiego zainteresowania.;Badania „wielkich, skamieniałych jaszczurów” szybko stały się obiektem wielkiego zainteresowania.;1
0;Restauracje często mają odpowiedni do charakteru obiektu wystrój wnętrz i specjalizację w rodzaju kuchni (regionalna, narodowa).;Restauracje często mają odpowiedni do charakteru obiektu wystrój wnętrz i specjalizację w rodzaju kuchni (regionalna, narodowa).;Restauracje często mają odpowiedni do charakteru obiektu wystrój wnętrz i specjalizację w rodzaju kuchni (regionalna, narodowa).;1
1;Zobaczymy czy wystarczy pani minister tupetu, gdy będzie odpowiadała na pytania Rokity.;Zobaczymy czy wystarczy osobie ministerskiej tupetu, gdy będzie odpowiadała na pytania Rokity.;Zobaczymy czy wystarczy osoba ministerska tupetu, gdy będzie odpowiadała na pytania Rokity.;1
0;— Czymże ja was, robaki, odzieję? — rzekł ojciec, patrząc, jakeśmy się jeden do drugiego tulili.;— Czymże ja was, robaki, odzieję? — rzekł ojciec, patrząc, jakeśmy się jeden do drugiego tulili.;— Czymże ja was, robaki, odzieję? — rzekł ojciec, patrząc, jakeśmy się jeden do drugiego tulili.;1
0;Masowe nagromadzenia skamieniałości skutkują ich skałotwórczym znaczeniem, np. węgiel i torf to nagromadzenia sfosylizowanych szczątków roślinnych, kreda pisząca to nagromadzenia glonów z grupy kokkolitów.;Masowe nagromadzenia skamieniałości skutkują ich skałotwórczym znaczeniem, np. węgiel i torf to nagromadzenia sfosylizowanych szczątków roślinnych, kreda pisząca to nagromadzenia glonów z grupy kokkolitów.;Masowe nagromadzenia skamieniałości skutkują ich skałotwórczym znaczeniem, np. węgiel i torf to nagromadzenia sfosylizowanych szczątków roślinnych, kreda pisząca to nagromadzenia glonów z grupy kokkolitów.;1
1;Wpis na listę selekcjonerów myśliwego, który złożył egzamin, ale nie ma trzyletniego stażu w PZŁ, następuje po upływie tego okresu.;Wpis na listę osób selekcjonerskich osoby myśliwskiej, która złożyła egzamin, ale nie ma trzyletniego stażu w PZŁ, następuje po upływie tego okresu.;Wpis na listę osób selekcjonerskich myśliwego, który złożył egzamin, ale nie ma trzyletniego stażu w PZŁ, następuje po upływie tego okresu.;1
1;Czy filozof jest jeszcze potrzebny gdy wiedza wyprzedza filozofię?;Czy osoba zajmująca się filozofią jest jeszcze potrzebna gdy wiedza wyprzedza filozofię?;Czy osoba filozofska jest jeszcze potrzebna gdy wiedza wyprzedza filozofię?;1
1;Straż Miejska już od soboty pilnuje, aby na plac targowy nie wchodzili klienci.;Straż Miejska już od soboty pilnuje, aby na plac targowy nie wchodziły osoby klienckie.;Straż Miejska już od soboty pilnuje, aby na plac targowy nie wchodzili klienci.;0
1;Tomaszewski zaskakuje piszących o nim dziennikarzy, kiedy zapewnia, że fotografia tak naprawdę go nie interesuje.;Tomaszewski zaskakuje piszące o nim osoby dziennikarskie, kiedy zapewnia, że fotografia tak naprawdę go nie interesuje.;Tomaszewski zaskakuje piszących o nim osób dziennikarskich, kiedy zapewnia, że fotografia tak naprawdę go nie interesuje.;1
1;Dzisiaj mają być one tematem rozmowy  prymasa z o. Edwardem Nocuniem, prowincjałem  redemptorystów i zwierzchnikiem o. Rydzyka.;Dzisiaj mają być one tematem rozmowy  osoby prymasiej z o. Edwardem Nocuniem, osobą prowincjalską  redemptorystów i osobą zwierzchniczą o. Rydzyka.;Dzisiaj mają być one tematem rozmowy prymasa z o. Edwardem Nocuniem, prowincjałem redemptorystów i zwierzchnikiem o. Rydzyka.;0
0;Najpierw kroczył Piotruś, nie patrzący drogi, nadeptując małe, świeże, z żółtego piasku sypane grobki dziecięce, ile razy się na wóz obejrzał.;Najpierw kroczył Piotruś, nie patrzący drogi, nadeptując małe, świeże, z żółtego piasku sypane grobki dziecięce, ile razy się na wóz obejrzał.;Najpierw kroczył Piotruś, nie patrzący drogi, nadeptując małe, świeże, z żółtego piasku sypane grobki dziecięce, ile razy się na wóz obejrzał.;1
0;— Anulka!;— Anulka!;— Anulka!;1
0;Jeden milimetr równa się 10-3 m.;Jeden milimetr równa się 10-3 m.;Jeden milimetr równa się 10-3 m.;1
0;Tu lekarstwa nic nie poradzą, tu dietę trzeba posilną prowadzić;Tu lekarstwa nic nie poradzą, tu dietę trzeba posilną prowadzić;Tu lekarstwa nic nie poradzą, tu dietę trzeba posilną prowadzić;1
1;Minister wskazał następnie na osiągnięte wczoraj między rządem Niemiec i rządem ZSRR porozumienie w sprawie obszernego programu ekonomicznego, który przeniesie korzyść obu mocarstwom.;Osoba ministerska wskazała następnie na osiągnięte wczoraj między rządem Niemiec i rządem ZSRR porozumienie w sprawie obszernego programu ekonomicznego, który przeniesie korzyść obu mocarstwom.;Osoba ministerska wskazała następnie na osiągnięte wczoraj między rządem Niemiec i rządem ZSRR porozumienie w sprawie obszernego programu ekonomicznego, który przeniesie korzyść obu mocarstwom.;1
1;Już w 6 minucie Andrzej Szelągowski wykorzystał kiks obrońcy Victorii i znalazł się w sytuacji sam na sam z Karolem Zaborowskim, lecz na szczęście dla gospodarzy piłka po jego strzale trafiła w słupek.;Już w 6 minucie Andrzej Szelągowski wykorzystał kiks osoby obrończej Victorii i znalazł się w sytuacji sam na sam z Karolem Zaborowskim, lecz na szczęście dla osób gospodarskich piłka po jego strzale trafiła w słupek.;Już w 6 minucie Andrzej Szelągowski wykorzystał kiks osoby obrończej Victorii i znalazł się w sytuacji sam na sam z Karolem Zaborowskim, lecz na szczęście dla osób gospodarskich piłka po jego strzale trafiła w słupek.;1
0;Antarktyda nie ma rdzennej ludności i nie ma dowodów, że była widziana przez ludzi aż do XIX wieku.;Antarktyda nie ma rdzennej ludności i nie ma dowodów, że była widziana przez ludzi aż do XIX wieku.;Antarktyda nie ma rdzennej ludności i nie ma dowodów, że była widziana przez ludzi aż do XIX wieku.;1
1;(kolejne pytanie Zabielskiego-Woynicza, ministra i pasterza).;(kolejne pytanie Zabielskiego-Woynicza, osoby ministerskiej i pasterskiej).;(kolejne pytanie Zabielskiego-Woynicza, osoby ministerskiej i pasterskiej).;1
0;Najprymitywniejszymi dinozaurami, u których potwierdzono istnienie wydającej dźwięki syrinx, są Enantiornithes, zaliczane już do ptaków.;Najprymitywniejszymi dinozaurami, u których potwierdzono istnienie wydającej dźwięki syrinx, są Enantiornithes, zaliczane już do ptaków.;Najprymitywniejszymi dinozaurami, u których potwierdzono istnienie wydającej dźwięki syrinx, są Enantiornithes, zaliczane już do ptaków.;1
1;Obecnie jest kierownikiem I drużyny seniorów.;Obecnie jest osobą kierowniczą I drużyny osób seniorskich.;Obecnie jest osobą kierowniczą I drużyny osób seniorskich.;1
0;Inne morskie ptaki rozprzestrzeniają się po okresie rozrodczym, wędrując dookoła bez określonych tras migracyjnych.;Inne morskie ptaki rozprzestrzeniają się po okresie rozrodczym, wędrując dookoła bez określonych tras migracyjnych.;Inne morskie ptaki rozprzestrzeniają się po okresie rozrodczym, wędrując dookoła bez określonych tras migracyjnych.;1
0;Może nie spała nawet.;Może nie spała nawet.;Może nie spała nawet.;1
1;Premier kontynuuje rozpoczętą w ubiegłym tygodniu ofensywę dyplomatyczną, związaną ze stanowiskiem duńskim.;Osoba premierska kontynuuje rozpoczętą w ubiegłym tygodniu ofensywę dyplomatyczną, związaną ze stanowiskiem duńskim.;Osoba premierska kontynuuje rozpoczętą w ubiegłym tygodniu ofensywę dyplomatyczną, związaną ze stanowiskiem duńskim.;1
1;Psycholog Jagna Ambroziak rozmawia z Pauliną (28 lat), której chłopak nagle stał się domatorem.;Osoba psychologiczna Jagna Ambroziak rozmawia z Pauliną (28 lat), której chłopak nagle stał się domatorem.;Osoba psychologiczna Jagna Ambroziak rozmawia z Pauliną (28 lat), której chłopak nagle stał się osobą domatorską.;1
0;Miejscowość jest siedzibą gminy.;Miejscowość jest siedzibą gminy.;Miejscowość jest siedzibą gminy.;1
0;Około stu gatunków ptaków, włączając miodowody, kacykowate, astryldy i kaczki (m.in. Heteronetta atricapilla) należy do pierwszego typu pasożytów lęgowych, choć najbardziej znane są kukułki.;Około stu gatunków ptaków, włączając miodowody, kacykowate, astryldy i kaczki (m.in. Heteronetta atricapilla) należy do pierwszego typu pasożytów lęgowych, choć najbardziej znane są kukułki.;Około stu gatunków ptaków, włączając miodowody, kacykowate, astryldy i kaczki (m.in. Heteronetta atricapilla) należy do pierwszego typu pasożytów lęgowych, choć najbardziej znane są kukułki.;1
0;W ostatnich latach populacja stała się bardziej zróżnicowana.;W ostatnich latach populacja stała się bardziej zróżnicowana.;W ostatnich latach populacja stała się bardziej zróżnicowana.;1
0;Składa się z dwóch głównych wysp (Północnej i Południowej) oraz szeregu mniejszych, w tym wyspy Stewart i wysp Chatham.;Składa się z dwóch głównych wysp (Północnej i Południowej) oraz szeregu mniejszych, w tym wyspy Stewart i wysp Chatham.;Składa się z dwóch głównych wysp (Północnej i Południowej) oraz szeregu mniejszych, w tym wyspy Stewart i wysp Chatham.;1
0;Strajki miały też miejsce po odrzuceniu paktu reform z 1832.;Strajki miały też miejsce po odrzuceniu paktu reform z 1832.;Strajki miały też miejsce po odrzuceniu paktu reform z 1832.;1
1;Przed moskiewską wizytą radziliśmy Tuskowi, by poszedł na warszawski koncert zespołu Lube, złośliwie reklamowanego przez polskich krytyków jako ulubiona grupa rockowa Putina.;Przed moskiewską wizytą radziliśmy Tuskowi, by poszedł na warszawski koncert zespołu Lube, złośliwie reklamowanego przez polskie osoby krytyczne jako ulubiona grupa rockowa Putina.;Przed moskiewską wizytą radziliśmy Tuskowi, by poszedł na warszawski koncert zespołu Lube, złośliwie reklamowanego przez polskich krytyków jako ulubiona grupa rockowa Putina.;0
0;Sosna (Pinus silvestris) – najlepsze właściwości ma drewno pozyskiwane z drzew w wieku 80–120 lat.;Sosna (Pinus silvestris) – najlepsze właściwości ma drewno pozyskiwane z drzew w wieku 80–120 lat.;Sosna (Pinus silvestris) – najlepsze właściwości ma drewno pozyskiwane z drzew w wieku 80–120 lat.;1
1;Zapomnieli, że to bośniaccy separatyści wzmocnieni i finansowani przez islamskich fundamentalistów pierwsi wystąpili zbrojnie, by rozbić Jugosławię.;Zapomnieli, że to bośniackie osoby separatystyczne wzmocnione i finansowane przez islamskie osoby fundamentalistyczne pierwsze wystąpiły zbrojnie, by rozbić Jugosławię.;Zapomnieli, że to bośniackie osoby separatyckie wzmocnione i finansowane przez islamskie osoby fundamentalistyczne pierwsi wystąpili zbrojnie, by rozbić Jugosławię.;1
0;Ptaki drapieżne wyspecjalizowały się w polowaniu na inne ptaki albo ssaki.;Ptaki drapieżne wyspecjalizowały się w polowaniu na inne ptaki albo ssaki.;Ptaki drapieżne wyspecjalizowały się w polowaniu na inne ptaki albo ssaki.;1
0;Pomimo tego gile tracą w ciągu jednej nocy ponad połowę tłuszczu, nagromadzonego przez dzień.;Pomimo tego gile tracą w ciągu jednej nocy ponad połowę tłuszczu, nagromadzonego przez dzień.;Pomimo tego gile tracą w ciągu jednej nocy ponad połowę tłuszczu, nagromadzonego przez dzień.;1
0;Protokół o ochronie środowiska naturalnego do Układu Antarktycznego z 1991 również ogranicza możliwe konflikty o zasoby naturalne.;Protokół o ochronie środowiska naturalnego do Układu Antarktycznego z 1991 również ogranicza możliwe konflikty o zasoby naturalne.;Protokół o ochronie środowiska naturalnego do Układu Antarktycznego z 1991 również ogranicza możliwe konflikty o zasoby naturalne.;1
1;"Oprócz  wątka  sakralnego, który towarzyszyć będzie autorowi przez całe życie, szczególnie bliskiego wielu tym, którzy, jak Paszkiewicz, w bardzo młodym wieku zetknęli się z tragedią obozów koncentracyjnych, upodleniem, rozpaczą, gwałtowną śmiercią lub jej przeciwieństwem - powolnym umieraniem z głodu i wycieńczenia, ujawnia się tu głęboko humanistyczny i humanitarny zarazem krzyk w obronie ""ginących w nicość i samotność"", próba uratowania ich od ostatecznego unicestwienia.";"Oprócz  wątka  sakralnego, który towarzyszyć będzie osobie autorskiej przez całe życie, szczególnie bliskiego wielu tym, którzy, jak Paszkiewicz, w bardzo młodym wieku zetknęli się z tragedią obozów koncentracyjnych, upodleniem, rozpaczą, gwałtowną śmiercią lub jej przeciwieństwem - powolnym umieraniem z głodu i wycieńczenia, ujawnia się tu głęboko humanistyczny i humanitarny zarazem krzyk w obronie ""ginących w nicość i samotność"", próba uratowania ich od ostatecznego unicestwienia.";"Oprócz wątka sakralnego, który towarzyszyć będzie osobie autorskiej przez całe życie, szczególnie bliskiej wielu tym, którzy, jak Paszkiewicz, w bardzo młodym wieku zetknęli się z tragedią obozów koncentracyjnych, upodleniem, rozpaczą, gwałtowną śmiercią lub jej przeciwieństwem - powolnym umieraniem z głodu i wycieńczenia, ujawnia się tu głęboko humanistyczny i humanitarny zarazem krzyk w obronie ""ginących w nicość i samotność"", próba uratowania ich od ostatecznego unicestwienia.";1
1;Właśnie dzisiaj obejrzałem ten film pierwszy raz na HBO, nie powala na kolana, ale interesuje podjętą problematyką, kwestią moralności adwokatów, ogólnie mi się podobał, szczególnie końcówka, zaiste wg mnie w mało holywoodzkim stylu.;Właśnie dzisiaj obejrzałem ten film pierwszy raz na HBO, nie powala na kolana, ale interesuje podjętą problematyką, kwestią moralności osób adwokackich, ogólnie mi się podobał, szczególnie końcówka, zaiste wg mnie w mało holywoodzkim stylu.;Właśnie dzisiaj obejrzałem ten film pierwszy raz na HBO, nie powala na kolana, ale interesuje podjętą problematyką, kwestią moralności osób adwokatskich, ogólnie mi się podobał, szczególnie końcówka, zaiste wg mnie w mało holywoodzkim stylu.;1
1;Pamiętam spotkanie z Johnem Steinbeckiem w listopadzie 1963, kiedy to wielki pisarz z autentycznym zachwytem opowiadał o Mazurach, o polowaniu, o poznaniu Igora Newerlego, o ognisku, o polskiej wódce i bigosie.;Pamiętam spotkanie z Johnem Steinbeckiem w listopadzie 1963, kiedy to wielka osoba pisarska z autentycznym zachwytem opowiadała o Mazurach, o polowaniu, o poznaniu Igora Newerlego, o ognisku, o polskiej wódce i bigosie.;Pamiętam spotkanie z Johnem Steinbeckiem w listopadzie 1963, kiedy to wielka osoba pisarska z autentycznym zachwytem opowiadała o Mazurach, o polowaniu, o poznaniu Igora Newerlego, o ognisku, o polskiej wódce i bigosie.;1
0;Model układu atomów w krysztale kwarcu α.;Model układu atomów w krysztale kwarcu α.;Model układu atomów w krysztale kwarcu α.;1
1;"Psychiatra uznał, że z pacjentem wszystko w porządku, ale oczywiście całe miasteczko już szeptało, że to ""psychiczny"".";"Osoba zajmująca się psychiatrią uznała, że z pacjentem wszystko w porządku, ale oczywiście całe miasteczko już szeptało, że to ""psychiczny"".";"Osoba psychiaterska uznała, że z osobą pacjencką wszystko w porządku, ale oczywiście całe miasteczko już szeptało, że to ""psychiczny"".";1
0;Podstawowymi pierwiastkami wchodzącymi w skład drewna są: węgiel (49,5%), tlen (43,8%), wodór (6,0%), azot (0,2%) i inne.;Podstawowymi pierwiastkami wchodzącymi w skład drewna są: węgiel (49,5%), tlen (43,8%), wodór (6,0%), azot (0,2%) i inne.;Podstawowymi pierwiastkami wchodzącymi w skład drewna są: węgiel (49,5%), tlen (43,8%), wodór (6,0%), azot (0,2%) i inne.;1
1;Pana grającym asystentem jest 38-letni Igor Gołaszewski.;Pana grającą osobą asystencką jest 38-letni Igor Gołaszewski.;Pana grającym osobą asystencją jest 38-letnia osoba Igor Gołaszewski.;1
1;T. S. Eliot najpiękniej spośród dawnych mistrzów słowa opowiadał o kotach.;T. S. Eliot najpiękniej spośród dawnych osób mistrzowskich słowa opowiadał o kotach.;T. S. Eliot najpiękniej spośród dawnych osób mistrzowskich słowa opowiadał o kotach.;1
1;Przykładanie pistoletu do głowy i inscenizowanie zarzynania świni to jedne z metod  psychomanipulacji , jakimi swoich ajentów terroryzowała Żabka Polska SA - wynika z ekspertyzy dla Helsińskiej Fundacji Praw Człowieka.;Przykładanie pistoletu do głowy i inscenizowanie zarzynania świni to jedne z metod  psychomanipulacji , jakimi swoje osoby ajenckie terroryzowała Żabka Polska SA - wynika z ekspertyzy dla Helsińskiej Fundacji Praw Człowieka.;Przykładanie pistoletu do głowy i inscenizowanie zarzynania świni to jedne z metod psychomanipulacji , jakimi swoich osób ajentowych terroryzowała Żabka Polska SA - wynika z ekspertyzy dla Helsińskiej Fundacji Praw Człowieka.;1
0;Oprócz zadrzewionych i trawiastych powierzchni znajdują się tam urządzenia sportowo-rekreacyjne.;Oprócz zadrzewionych i trawiastych powierzchni znajdują się tam urządzenia sportowo-rekreacyjne.;Oprócz zadrzewionych i trawiastych powierzchni znajdują się tam urządzenia sportowo-rekreacyjne.;1
0;Poza tym odznaczają się wysoką aktywnością metaboliczną.;Poza tym odznaczają się wysoką aktywnością metaboliczną.;Poza tym odznaczają się wysoką aktywnością metaboliczną.;1
0;W jej świetle w skład miasta wchodzą obszary zabudowane przylegające do miasta, niebędące we władaniu rady miejskiej, takie jak Filton, Patchway, Bradley Stoke – jednocześnie wyklucza obszar niezabudowane będące w gestii rady miejskiej.;W jej świetle w skład miasta wchodzą obszary zabudowane przylegające do miasta, niebędące we władaniu rady miejskiej, takie jak Filton, Patchway, Bradley Stoke – jednocześnie wyklucza obszar niezabudowane będące w gestii rady miejskiej.;W jej świetle w skład miasta wchodzą obszary zabudowane przylegające do miasta, niebędące we władaniu rady miejskiej, takie jak Filton, Patchway, Bradley Stoke – jednocześnie wyklucza obszar niezabudowane będące w gestii rady miejskiej.;1
0;"Oprócz wątka sakralnego, który towarzyszyć będzie autorowi przez całe życie, szczególnie bliskiego wielu tym, którzy, jak Paszkiewicz, w bardzo młodym wieku zetknęli się z tragedią obozów koncentracyjnych, upodleniem, rozpaczą, gwałtowną śmiercią lub jej przeciwieństwem - powolnym umieraniem z głodu i wycieńczenia, ujawnia się tu głęboko humanistyczny i humanitarny zarazem krzyk w obronie ""ginących w nicość i samotność"", próba uratowania ich od ostatecznego unicestwienia.";"Oprócz wątka sakralnego, który towarzyszyć będzie autorowi przez całe życie, szczególnie bliskiego wielu tym, którzy, jak Paszkiewicz, w bardzo młodym wieku zetknęli się z tragedią obozów koncentracyjnych, upodleniem, rozpaczą, gwałtowną śmiercią lub jej przeciwieństwem - powolnym umieraniem z głodu i wycieńczenia, ujawnia się tu głęboko humanistyczny i humanitarny zarazem krzyk w obronie ""ginących w nicość i samotność"", próba uratowania ich od ostatecznego unicestwienia.";"Oprócz wątka sakralnego, który towarzyszyć będzie osobie autorskiej przez całe życie, szczególnie bliskiej wielu tym, którzy, jak Paszkiewicz, w bardzo młodym wieku zetknęli się z tragedią obozów koncentracyjnych, upodleniem, rozpaczą, gwałtowną śmiercią lub jej przeciwieństwem - powolnym umieraniem z głodu i wycieńczenia, ujawnia się tu głęboko humanistyczny i humanitarny zarazem krzyk w obronie ""ginących w nicość i samotność"", próba uratowania ich od ostatecznego unicestwienia.";1
0;Na wzór antycznego dramatu stworzyć chciała podobny gatunek teatralno-muzyczny. „Wynalazek” ich udoskonalił Claudio Monteverdi w Mantui i tak powstała opera.;Na wzór antycznego dramatu stworzyć chciała podobny gatunek teatralno-muzyczny. „Wynalazek” ich udoskonalił Claudio Monteverdi w Mantui i tak powstała opera.;Na wzór antycznego dramatu stworzyć chciała podobny gatunek teatralno-muzyczny. „Wynalazek” ich udoskonalił Claudio Monteverdi w Mantui i tak powstała opera.;1
