type,source_sentence,target_sentence
0,"Tyś taki tęgi, potrzebujesz ruchu, a ciągle siedzisz.","Tyś taki tęgi, potrzebujesz ruchu, a ciągle siedzisz."
0,"— Tak, tak! Ruch jest w ogóle potrzebny, ale małżonek pani musi parę dni poleżeć.","— Tak, tak! Ruch jest w ogóle potrzebny, ale małżonek pani musi parę dni poleżeć."
0,Czy może wyjechać na wieś?,Czy może wyjechać na wieś?
0,— Nie może — szepnęła pani ze smutkiem.,— Nie może — szepnęła pani ze smutkiem.
0,— No — to nic!,— No — to nic!
0,Więc zostanie w Warszawie.,Więc zostanie w Warszawie.
0,"Ja będę go odwiedzał, a tymczasem — niech sobie poleży i odpocznie.","Ja będę go odwiedzał, a tymczasem — niech sobie poleży i odpocznie."
0,Gdyby się zaś krwotok powtórzył.,Gdyby się zaś krwotok powtórzył.
0,"— To co, panie? — spytała żona blednąc jak wosk.","— To co, panie? — spytała żona blednąc jak wosk."
0,"— No, to nic.","— No, to nic."
0,"Mąż pani wypocznie, tam się zasklepi","Mąż pani wypocznie, tam się zasklepi"
0,— Tam w nosie? — mówiła pani składając przed doktorem ręce.,— Tam w nosie? — mówiła pani składając przed doktorem ręce.
0,— Tak w nosie!,— Tak w nosie!
0,Rozumie się.,Rozumie się.
0,"Niech pani uspokoi się, a resztę zdać na Boga.","Niech pani uspokoi się, a resztę zdać na Boga."
0,Dobranoc.,Dobranoc.
0,"Po trwodze, jaką przechodziła od kilku godzin, zrobiło się jej prawie wesoło.","Po trwodze, jaką przechodziła od kilku godzin, zrobiło się jej prawie wesoło."
0,"— No, i cóż to tak wielkiego! — rzekła, trochę śmiejąc się, a trochę popłakując.","— No, i cóż to tak wielkiego! — rzekła, trochę śmiejąc się, a trochę popłakując."
0,Uklękła przy łóżku chorego i zaczęła całować go po rękach.,Uklękła przy łóżku chorego i zaczęła całować go po rękach.
0,"— Cóż tak wielkiego! — powtórzył pan cicho i uśmiechnął się.","— Cóż tak wielkiego! — powtórzył pan cicho i uśmiechnął się."
0,"Ile to krwi na wojnie z człowieka upływa, a jednak jest potem zdrów!","Ile to krwi na wojnie z człowieka upływa, a jednak jest potem zdrów!"
0,— Już tylko nic nie mów — prosiła go pani.,— Już tylko nic nie mów — prosiła go pani.
0,Na dworze zaczęło świtać.,Na dworze zaczęło świtać.
0,"W lecie, jak wiadomo, noce są bardzo krótkie.","W lecie, jak wiadomo, noce są bardzo krótkie."
0,"Choroba przeciągnęła się znacznie dłużej, niż myślano.","Choroba przeciągnęła się znacznie dłużej, niż myślano."
0,"Mąż nie chodził już do biura.","Mąż nie chodził już do biura."
0,"Mógł wrócić, kiedy by mu się podobało — o ile znalazłby miejsce.","Mógł wrócić, kiedy by mu się podobało — o ile znalazłby miejsce."
0,"Ponieważ gdy siedział w mieszkaniu, był zdrowszy, więc pani wystarała się jeszcze o kilka lekcji na tydzień i za ich pomocą opędzała domowe potrzeby.","Ponieważ gdy siedział w mieszkaniu, był zdrowszy, więc pani wystarała się jeszcze o kilka lekcji na tydzień i za ich pomocą opędzała domowe potrzeby."
0,Wychodziła zwykle do miasta o ósmej rano.,Wychodziła zwykle do miasta o ósmej rano.
0,"Około pierwszej wracała na parę godzin do domu, ażeby ugotować mężowi obiad na maszynce, a potem znowu wybiegała na jakiś czas.","Około pierwszej wracała na parę godzin do domu, ażeby ugotować mężowi obiad na maszynce, a potem znowu wybiegała na jakiś czas."
0,Za to już wieczory spędzali razem.,Za to już wieczory spędzali razem.
0,"Pani zaś, aby nie próżnować, brała trochę więcej do szycia.","Pani zaś, aby nie próżnować, brała trochę więcej do szycia."
0,Długo chodzili razem.,Długo chodzili razem.
0,W końcu pani schwyciła go za rękę i rzekła błagalnym tonem:,W końcu pani schwyciła go za rękę i rzekła błagalnym tonem:
0,"Ale swoją drogą, niech pan do nas przychodzi.","Ale swoją drogą, niech pan do nas przychodzi."
0,Może też Bóg da!,Może też Bóg da!
0,"On tak się uspokaja po każdej pańskiej wizycie.","On tak się uspokaja po każdej pańskiej wizycie."
0,"Pani wróciła do domu jakby spłakana.","Pani wróciła do domu jakby spłakana."
0,"Pan też, skutkiem przymusowego siedzenia, zrobił się jakiś drażliwy i zwątpiały.","Pan też, skutkiem przymusowego siedzenia, zrobił się jakiś drażliwy i zwątpiały."
0,"Zaczął wymawiać żonie, że jest zanadto o niego troskliwa, że on mimo to umrze, a w końcu zapytał:","Zaczął wymawiać żonie, że jest zanadto o niego troskliwa, że on mimo to umrze, a w końcu zapytał:"
0,"Czy nie powiedział ci, że ja nie przeżyję kilku miesięcy?","Czy nie powiedział ci, że ja nie przeżyję kilku miesięcy?"
0,Pani zdrętwiała.,Pani zdrętwiała.
0,— Co ty mówisz? — rzekła. — Skąd ci takie myśli?,— Co ty mówisz? — rzekła. — Skąd ci takie myśli?
0,Chory wpadł w gniew.,Chory wpadł w gniew.
0,"— Oo, chodźże tu do mnie, tu! — mówił gwałtownie, chwytając ją za ręce.","— Oo, chodźże tu do mnie, tu! — mówił gwałtownie, chwytając ją za ręce."
0,"Patrz mi prosto w oczy i odpowiadaj.","Patrz mi prosto w oczy i odpowiadaj."
0,I utopił w niej rozgorączkowane spojrzenie.,I utopił w niej rozgorączkowane spojrzenie.
0,"Zdawało się, że pod tym wzrokiem mur wyszeptałby tajemnicę, gdyby ją posiadał.","Zdawało się, że pod tym wzrokiem mur wyszeptałby tajemnicę, gdyby ją posiadał."
0,Na twarzy kobiety ukazał się dziwny spokój.,Na twarzy kobiety ukazał się dziwny spokój.
0,"Uśmiechała się łagodnie, wytrzymując to dzikie spojrzenie.","Uśmiechała się łagodnie, wytrzymując to dzikie spojrzenie."
0,Tylko jej oczy jakby szkłem zaszły.,Tylko jej oczy jakby szkłem zaszły.
0,"To nic, tylko że musisz trochę wypocząć","To nic, tylko że musisz trochę wypocząć"
0,"Mąż nagle puścił ją, zaczął drżeć i śmiać się, a potem machając ręką rzekł:","Mąż nagle puścił ją, zaczął drżeć i śmiać się, a potem machając ręką rzekł:"
0,"No, widzisz, jaki ja nerwowy!","No, widzisz, jaki ja nerwowy!"
0,"Ubzdurało mi się, że zwątpił o mnie.","Ubzdurało mi się, że zwątpił o mnie."
0,"Ale przekonałaś mnie.","Ale przekonałaś mnie."
0,"Już jestem spokojny!","Już jestem spokojny!"
0,I coraz weselej śmiał się ze swoich przywidzeń.,I coraz weselej śmiał się ze swoich przywidzeń.
0,Zresztą taki atak podejrzliwości nigdy się już nie powtórzył.,Zresztą taki atak podejrzliwości nigdy się już nie powtórzył.
0,"Łagodny spokój żony był przecie najlepszą dla chorego wskazówką, że stan jego nie jest zły.","Łagodny spokój żony był przecie najlepszą dla chorego wskazówką, że stan jego nie jest zły."
0,Bo i z jakiej racji miał być zły?,Bo i z jakiej racji miał być zły?
0,"Był wprawdzie kaszel, ale — to z kataru oskrzeli.","Był wprawdzie kaszel, ale — to z kataru oskrzeli."
0,"Czasami, skutkiem długiego siedzenia, pokazywała się krew — z nosa.","Czasami, skutkiem długiego siedzenia, pokazywała się krew — z nosa."
0,"No, miewał też jakby gorączkę, ale właściwie nie była to gorączka, tylko — taki stan nerwowy.","No, miewał też jakby gorączkę, ale właściwie nie była to gorączka, tylko — taki stan nerwowy."
0,W ogóle czuł się coraz zdrowszy.,W ogóle czuł się coraz zdrowszy.
0,"Miał nieprzepartą chęć do jakichś dalekich wycieczek, lecz — trochę sił mu brakło.","Miał nieprzepartą chęć do jakichś dalekich wycieczek, lecz — trochę sił mu brakło."
0,"Przyszedł nawet czas, że w dzień nie chciał leżeć w łóżku, tylko siedział na krześle ubrany, gotowy do wyjścia, byle go opuściło to chwilowe osłabienie.","Przyszedł nawet czas, że w dzień nie chciał leżeć w łóżku, tylko siedział na krześle ubrany, gotowy do wyjścia, byle go opuściło to chwilowe osłabienie."
0,Niepokoił go jeden szczegół.,Niepokoił go jeden szczegół.
0,"Pewnego dnia kładąc kamizelkę uczuł, że jest jakoś bardzo luźna.","Pewnego dnia kładąc kamizelkę uczuł, że jest jakoś bardzo luźna."
0,— Czybym aż tak schudł? — szepnął.,— Czybym aż tak schudł? — szepnął.
0,"— No, naturalnie, że musiałeś trochę zmizernieć — odparła żona. — Ale przecież nie można przesadzać","— No, naturalnie, że musiałeś trochę zmizernieć — odparła żona. — Ale przecież nie można przesadzać"
0,Mąż bacznie spojrzał na nią.,Mąż bacznie spojrzał na nią.
0,Nie oderwała nawet oczu od roboty.,Nie oderwała nawet oczu od roboty.
0,"Nie, ten spokój nie mógł być udany!","Nie, ten spokój nie mógł być udany!"
0,"Żona wie, że on nie jest tak znowu bardzo chory, więc nie ma powodu martwić się.","Żona wie, że on nie jest tak znowu bardzo chory, więc nie ma powodu martwić się."
0,"W początkach września nerwowe stany, podobne do gorączki, występowały coraz silniej, prawie po całych dniach.","W początkach września nerwowe stany, podobne do gorączki, występowały coraz silniej, prawie po całych dniach."
0,"— To głupstwo! — mówił chory.","— To głupstwo! — mówił chory."
0,"Na przejściu od lata do jesieni najzdrowszemu człowiekowi trafia się jakieś rozdrażnienie, każdy jest nieswój","Na przejściu od lata do jesieni najzdrowszemu człowiekowi trafia się jakieś rozdrażnienie, każdy jest nieswój"
0,"To mnie tylko dziwi: dlaczego moja kamizelka leży na mnie coraz luźniej?","To mnie tylko dziwi: dlaczego moja kamizelka leży na mnie coraz luźniej?"
0,"Strasznie musiałem schudnąć i naturalnie dopóty nie mogę być zdrowym, dopóki mi ciała nie przybędzie, to darmo!","Strasznie musiałem schudnąć i naturalnie dopóty nie mogę być zdrowym, dopóki mi ciała nie przybędzie, to darmo!"
0,"Żona bacznie przysłuchiwała się temu i musiała przyznać, że mąż ma słuszność.","Żona bacznie przysłuchiwała się temu i musiała przyznać, że mąż ma słuszność."
0,"Chory co dzień wstawał z łóżka i ubierał się, pomimo że bez pomocy żony nie mógł wciągnąć na siebie żadnej sztuki ubrania.","Chory co dzień wstawał z łóżka i ubierał się, pomimo że bez pomocy żony nie mógł wciągnąć na siebie żadnej sztuki ubrania."
0,"Tyle przynajmniej wymogła na nim, że na wierzch nie kładł surduta, tylko paltot.","Tyle przynajmniej wymogła na nim, że na wierzch nie kładł surduta, tylko paltot."
0,"— Dziwić się tu — mówił nieraz, patrząc w lustro — dziwić się tu, że ja nie mam sił.","— Dziwić się tu — mówił nieraz, patrząc w lustro — dziwić się tu, że ja nie mam sił."
0,Ależ jak wyglądam!,Ależ jak wyglądam!
0,"— No, twarz zawsze łatwo się zmienia — wtrąciła żona.","— No, twarz zawsze łatwo się zmienia — wtrąciła żona."
0,"— Prawda, tylko że ja i w sobie chudnę","— Prawda, tylko że ja i w sobie chudnę"
0,— Czy ci się nie zdaje? — spytała pani z akcentem wielkiej wątpliwości.,— Czy ci się nie zdaje? — spytała pani z akcentem wielkiej wątpliwości.
0,Zamyślił się.,Zamyślił się.
0,"— Ha! może i masz rację.","— Ha! może i masz rację."
0,"Bo nawet od kilku dni uważam, że coś moja kamizelka...","Bo nawet od kilku dni uważam, że coś moja kamizelka..."
0,— Dajże pokój! — przerwała pani — przecież nie utyłeś,— Dajże pokój! — przerwała pani — przecież nie utyłeś
0,— Kto wie?,— Kto wie?
0,"Bo, o ile uważam po kamizelce, to...","Bo, o ile uważam po kamizelce, to..."
0,— W takim razie powinny by ci wracać siły.,— W takim razie powinny by ci wracać siły.
0,Oho! chciałabyś tak zaraz.,Oho! chciałabyś tak zaraz.
0,"Nawet powiem ci, że choć i odzyskam ciało, to i wtedy jeszcze nie zaraz nabiorę sił","Nawet powiem ci, że choć i odzyskam ciało, to i wtedy jeszcze nie zaraz nabiorę sił"
0,"Pierwej muszę przecież choć cokolwiek nabrać ciała.","Pierwej muszę przecież choć cokolwiek nabrać ciała."
0,— A co ty tam robisz za szafą? — spytał nagle.,— A co ty tam robisz za szafą? — spytał nagle.
0,— Nic.,— Nic.
0,"Szukam w kufrze ręcznika, a nie wiem czy jest czysty.","Szukam w kufrze ręcznika, a nie wiem czy jest czysty."
0,"— Nie wysilajże się tak, bo aż ci się głos zmienia.","— Nie wysilajże się tak, bo aż ci się głos zmienia."
0,"To przecież ciężki kufer.","To przecież ciężki kufer."
0,"Istotnie, kufer musiał być ciężki, bo pani aż porobiły się wypieki na twarzy.","Istotnie, kufer musiał być ciężki, bo pani aż porobiły się wypieki na twarzy."
0,Ale była spokojna.,Ale była spokojna.
0,Odtąd chory coraz pilniejszą zwracał uwagę na swoją kamizelkę.,Odtąd chory coraz pilniejszą zwracał uwagę na swoją kamizelkę.
0,Co parę zaś dni wołał do siebie żonę.,Co parę zaś dni wołał do siebie żonę i mówił.
0,"Sama się przekonaj: wczoraj mogłem tu jeszcze włożyć palec, o — tu.","Sama się przekonaj: wczoraj mogłem tu jeszcze włożyć palec, o — tu."
0,"A dziś już nie mogę.","A dziś już nie mogę."
0,Ja istotnie zaczynam nabierać ciała!,Ja istotnie zaczynam nabierać ciała!
0,Ale pewnego dnia radość chorego nie miała granic.,Ale pewnego dnia radość chorego nie miała granic.
0,"Kiedy żona wróciła z lekcji, powitał ją z błyszczącymi oczyma i rzekł bardzo wzruszony:","Kiedy żona wróciła z lekcji, powitał ją z błyszczącymi oczyma i rzekł bardzo wzruszony:"
0,"— Posłuchaj mnie, powiem ci jeden sekret.","— Posłuchaj mnie, powiem ci jeden sekret."
0,"Ja z tą kamizelką, widzisz, trochę szachrowałem.","Ja z tą kamizelką, widzisz, trochę szachrowałem."
0,"Ażeby ciebie uspokoić, co dzień sam ściągałem pasek i dlatego — kamizelka była ciasna.","Ażeby ciebie uspokoić, co dzień sam ściągałem pasek i dlatego — kamizelka była ciasna."
0,"Tym sposobem dociągnąłem wczoraj pasek do końca.","Tym sposobem dociągnąłem wczoraj pasek do końca."
0,"Już martwiłem się myśląc, że się wyda sekret, gdy wtem dziś.","Już martwiłem się myśląc, że się wyda sekret, gdy wtem dziś."
0,"Wiesz, co ci powiem?","Wiesz, co ci powiem?"
0,"Ja dziś, daję ci najświętsze słowo, zamiast ściągać pasek musiałem go trochę rozluźnić!","Ja dziś, daję ci najświętsze słowo, zamiast ściągać pasek musiałem go trochę rozluźnić!"
0,"Było mi formalnie ciasno, choć jeszcze wczoraj było cokolwiek luźniej.","Było mi formalnie ciasno, choć jeszcze wczoraj było cokolwiek luźniej."
0,"No, teraz i ja wierzę, że będę zdrów.","No, teraz i ja wierzę, że będę zdrów."
0,"Długa mowa tak go wysiliła, że musiał przejść na łóżko.","Długa mowa tak go wysiliła, że musiał przejść na łóżko."
0,"Tam jednak, jako człowiek, który bez ściągania pasków zaczyna nabierać ciała, nie położył się, ale jak w fotelu oparł się w objęciach żony","Tam jednak, jako człowiek, który bez ściągania pasków zaczyna nabierać ciała, nie położył się, ale jak w fotelu oparł się w objęciach żony"
0,"– No, no! — szeptał — kto by się spodziewał?","– No, no! — szeptał — kto by się spodziewał?"
0,"Przez dwa tygodnie oszukiwałem moją żonę, że kamizelka jest za ciasna, a ona dziś naprawdę sama ciasna!","Przez dwa tygodnie oszukiwałem moją żonę, że kamizelka jest za ciasna, a ona dziś naprawdę sama ciasna!"
0,I przesiedzieli tuląc się jedno do drugiego cały wieczór.,I przesiedzieli tuląc się jedno do drugiego cały wieczór.
0,Chory był wzruszony jak nigdy.,Chory był wzruszony jak nigdy.
0,"— Mój Boże! — szeptał całując żonę po rękach — a ja myślałem, że już tak będę chudnął do końca.","— Mój Boże! — szeptał całując żonę po rękach — a ja myślałem, że już tak będę chudnął do końca."
0,"Od dwu miesięcy dziś dopiero, pierwszy raz, uwierzyłem w to, że mogę być zdrów.","Od dwu miesięcy dziś dopiero, pierwszy raz, uwierzyłem w to, że mogę być zdrów."
0,"Bo to przy chorym wszyscy kłamią, a żona najwięcej.","Bo to przy chorym wszyscy kłamią, a żona najwięcej."
0,Ale kamizelka — ta już nie skłamie!,Ale kamizelka — ta już nie skłamie!
0,"Dziś patrząc na starą kamizelkę widzę, że nad jej ściągaczami pracowały dwie osoby.","Dziś patrząc na starą kamizelkę widzę, że nad jej ściągaczami pracowały dwie osoby."
0,"Pan — co dzień posuwał sprzączkę, ażeby uspokoić żonę, a pani co dzień — skracała pasek, aby mężowi dodać otuchy.","Pan — co dzień posuwał sprzączkę, ażeby uspokoić żonę, a pani co dzień — skracała pasek, aby mężowi dodać otuchy."
0,"„Czy znowu zejdą się kiedy oboje, ażeby powiedzieć sobie cały sekret o kamizelce?” — myślałem patrząc na niebo.","„Czy znowu zejdą się kiedy oboje, ażeby powiedzieć sobie cały sekret o kamizelce?” — myślałem patrząc na niebo."
0,Nieba prawie już nie było nad ziemią.,Nieba prawie już nie było nad ziemią.
0,"Padał tylko śnieg taki gęsty i zimny, że nawet w grobach marzły ludzkie popioły.","Padał tylko śnieg taki gęsty i zimny, że nawet w grobach marzły ludzkie popioły."
0,"Któż jednak powie, że za tymi chmurami nie ma słońca?","Któż jednak powie, że za tymi chmurami nie ma słońca?"
